pickle_file	metric_key	dataset	split	metric	metric_kind	feature_combo	n	mean	sample_std	population_std	min	max	round_mean_2
incremental_feature_result_dict.pickle	Ssym_total_RMSE	Ssym	total	RMSE	feature_combo_dict	A	1	1.4571618186394342	0.0	0.0	1.4571618186394342	1.4571618186394342	1.46
incremental_feature_result_dict.pickle	Ssym_total_RMSE	Ssym	total	RMSE	feature_combo_dict	A+B	1	1.3238407772632739	0.0	0.0	1.3238407772632739	1.3238407772632739	1.32
incremental_feature_result_dict.pickle	Ssym_total_RMSE	Ssym	total	RMSE	feature_combo_dict	A+B+C	1	1.2962693821043858	0.0	0.0	1.2962693821043858	1.2962693821043858	1.3
incremental_feature_result_dict.pickle	Ssym_total_RMSE	Ssym	total	RMSE	feature_combo_dict	A+B+C+D	1	1.2423879425862219	0.0	0.0	1.2423879425862219	1.2423879425862219	1.24
incremental_feature_result_dict.pickle	Ssym_total_RMSE	Ssym	total	RMSE	feature_combo_dict	A+B+C+D+E	1	1.1506876482342332	0.0	0.0	1.1506876482342332	1.1506876482342332	1.15
incremental_feature_result_dict.pickle	Ssym_total_RMSE	Ssym	total	RMSE	feature_combo_dict	A+B+C+D+E+F	1	1.1169262313241117	0.0	0.0	1.1169262313241117	1.1169262313241117	1.12
incremental_feature_result_dict.pickle	Ssym_total_RMSE	Ssym	total	RMSE	feature_combo_dict	A+B+C+D+E+F+G	1	1.1109011354633158	0.0	0.0	1.1109011354633158	1.1109011354633158	1.11
incremental_feature_result_dict.pickle	Ssym_total_RMSE	Ssym	total	RMSE	feature_combo_dict	A+B+C+D+E+F+G+H	1	1.0964464208230482	0.0	0.0	1.0964464208230482	1.0964464208230482	1.1
list_incremental_feature_result_dict.pickle	S_2648_direct_PCC	S_2648	direct	PCC	feature_combo_dict	A	10	0.8209411490694409	0.0006025438885541014	0.0005716233234136862	0.8197982359290648	0.8219033980189102	0.82
list_incremental_feature_result_dict.pickle	S_2648_direct_PCC	S_2648	direct	PCC	feature_combo_dict	A+B	10	0.8562494229550218	0.0005460502099147947	0.0005180287140431428	0.8553420942961822	0.8571892379564164	0.86
list_incremental_feature_result_dict.pickle	S_2648_direct_PCC	S_2648	direct	PCC	feature_combo_dict	A+B+C	10	0.8870949501461988	0.0006796310140897964	0.0006447545919041232	0.8859726885984931	0.8882800458275342	0.89
list_incremental_feature_result_dict.pickle	S_2648_direct_PCC	S_2648	direct	PCC	feature_combo_dict	A+B+C+D	10	0.8921406717376499	0.000988470368151553	0.0009377453288832208	0.890132271112701	0.8932004410661688	0.89
list_incremental_feature_result_dict.pickle	S_2648_direct_PCC	S_2648	direct	PCC	feature_combo_dict	A+B+C+D+E	10	0.9129922217037632	0.0007582874395907654	0.000719374629061247	0.9119791815253364	0.9146881746790262	0.91
list_incremental_feature_result_dict.pickle	S_2648_direct_PCC	S_2648	direct	PCC	feature_combo_dict	A+B+C+D+E+F	10	0.9157858728637477	0.00026659503704391433	0.0002529142589867196	0.9152936952203379	0.9161055442232461	0.92
list_incremental_feature_result_dict.pickle	S_2648_direct_PCC	S_2648	direct	PCC	feature_combo_dict	A+B+C+D+E+F+G	10	0.9172646384739087	0.0006173703414368317	0.0005856889316328653	0.9162423368267697	0.918639870712917	0.92
list_incremental_feature_result_dict.pickle	S_2648_direct_PCC	S_2648	direct	PCC	feature_combo_dict	A+B+C+D+E+F+G+H	10	0.9183638047989687	0.0006998016956282824	0.0006638901805899808	0.9173960184956232	0.9198878050294335	0.92
list_incremental_feature_result_dict.pickle	S_2648_direct_RMSE	S_2648	direct	RMSE	feature_combo_dict	A	10	0.8585371137618255	0.0010570466578849352	0.0010028025095955534	0.856992800862901	0.860852262151733	0.86
list_incremental_feature_result_dict.pickle	S_2648_direct_RMSE	S_2648	direct	RMSE	feature_combo_dict	A+B	10	0.8035255094997705	0.001194474153781091	0.001133177679645142	0.801201064448135	0.8055807217229093	0.8
list_incremental_feature_result_dict.pickle	S_2648_direct_RMSE	S_2648	direct	RMSE	feature_combo_dict	A+B+C	10	0.7760829002044985	0.001169719005592213	0.0011096928840175879	0.7747981616914552	0.7787071584080104	0.78
list_incremental_feature_result_dict.pickle	S_2648_direct_RMSE	S_2648	direct	RMSE	feature_combo_dict	A+B+C+D	10	0.7545126125966435	0.002040346826885433	0.0019356429568965735	0.7518507682447558	0.7579688876463517	0.75
list_incremental_feature_result_dict.pickle	S_2648_direct_RMSE	S_2648	direct	RMSE	feature_combo_dict	A+B+C+D+E	10	0.6868246327030467	0.0018325804205987753	0.001738538437356444	0.6829667750139663	0.6885851135995029	0.69
list_incremental_feature_result_dict.pickle	S_2648_direct_RMSE	S_2648	direct	RMSE	feature_combo_dict	A+B+C+D+E+F	10	0.6795568869371432	0.0008321774335495183	0.0007894728322229693	0.678593522891113	0.6812261659529322	0.68
list_incremental_feature_result_dict.pickle	S_2648_direct_RMSE	S_2648	direct	RMSE	feature_combo_dict	A+B+C+D+E+F+G	10	0.6780952212110796	0.001623638098006159	0.0015403183456569461	0.6750082748722084	0.6811755165862093	0.68
list_incremental_feature_result_dict.pickle	S_2648_direct_RMSE	S_2648	direct	RMSE	feature_combo_dict	A+B+C+D+E+F+G+H	10	0.6764540113231892	0.0014336571102985588	0.001360086555671606	0.673195568741001	0.6784546266298288	0.68
list_incremental_feature_result_dict.pickle	S_2648_reverse_PCC	S_2648	reverse	PCC	feature_combo_dict	A	10	0.8211065524758252	0.0005338358115347946	0.0005064411183043014	0.8202222548436653	0.8219570029507182	0.82
list_incremental_feature_result_dict.pickle	S_2648_reverse_PCC	S_2648	reverse	PCC	feature_combo_dict	A+B	10	0.85681665587129	0.0005332701216956792	0.0005059044578020558	0.8560852637627692	0.857925596516467	0.86
list_incremental_feature_result_dict.pickle	S_2648_reverse_PCC	S_2648	reverse	PCC	feature_combo_dict	A+B+C	10	0.8867385147548873	0.0006410765096318702	0.0006081785774602746	0.8853434694342193	0.8877519404060431	0.89
list_incremental_feature_result_dict.pickle	S_2648_reverse_PCC	S_2648	reverse	PCC	feature_combo_dict	A+B+C+D	10	0.8922894349683619	0.0005856090435255091	0.0005555575187799868	0.8914235839856972	0.8934853757724842	0.89
list_incremental_feature_result_dict.pickle	S_2648_reverse_PCC	S_2648	reverse	PCC	feature_combo_dict	A+B+C+D+E	10	0.9121587564252837	0.0006139533783517399	0.0005824473158239835	0.911068960542114	0.9130282390678189	0.91
list_incremental_feature_result_dict.pickle	S_2648_reverse_PCC	S_2648	reverse	PCC	feature_combo_dict	A+B+C+D+E+F	10	0.9154892681124019	0.0006757164682718712	0.0006410409276672042	0.9143092039498047	0.9162986698838216	0.92
list_incremental_feature_result_dict.pickle	S_2648_reverse_PCC	S_2648	reverse	PCC	feature_combo_dict	A+B+C+D+E+F+G	10	0.9161082817838556	0.0006750037028332202	0.0006403647390001283	0.9150298357065546	0.9172442906514068	0.92
list_incremental_feature_result_dict.pickle	S_2648_reverse_PCC	S_2648	reverse	PCC	feature_combo_dict	A+B+C+D+E+F+G+H	10	0.9176957410831532	0.0007945990932043183	0.0007538228883690202	0.9162738074126437	0.9190442985074276	0.92
list_incremental_feature_result_dict.pickle	S_2648_reverse_RMSE	S_2648	reverse	RMSE	feature_combo_dict	A	10	0.8580273636840003	0.0008340627975549175	0.0007912614455656371	0.8568014684504991	0.859402236857796	0.86
list_incremental_feature_result_dict.pickle	S_2648_reverse_RMSE	S_2648	reverse	RMSE	feature_combo_dict	A+B	10	0.8020433410127398	0.0009177425794432223	0.0008706470570275819	0.8008215905576966	0.8032802261985085	0.8
list_incremental_feature_result_dict.pickle	S_2648_reverse_RMSE	S_2648	reverse	RMSE	feature_combo_dict	A+B+C	10	0.7767482726491111	0.0013255274098013608	0.0012575057147867098	0.7749660335080146	0.7797748510570658	0.78
list_incremental_feature_result_dict.pickle	S_2648_reverse_RMSE	S_2648	reverse	RMSE	feature_combo_dict	A+B+C+D	10	0.7542633017493924	0.0011580176307118386	0.0010985919851043491	0.7526786626401342	0.7563279642053997	0.75
list_incremental_feature_result_dict.pickle	S_2648_reverse_RMSE	S_2648	reverse	RMSE	feature_combo_dict	A+B+C+D+E	10	0.689410358017799	0.0011742985272466787	0.0011140373997242403	0.6881640677303016	0.691583535990174	0.69
list_incremental_feature_result_dict.pickle	S_2648_reverse_RMSE	S_2648	reverse	RMSE	feature_combo_dict	A+B+C+D+E+F	10	0.681428323857765	0.0015464418381093293	0.0014670835432208573	0.6796367499931283	0.6839689538365132	0.68
list_incremental_feature_result_dict.pickle	S_2648_reverse_RMSE	S_2648	reverse	RMSE	feature_combo_dict	A+B+C+D+E+F+G	10	0.6817147304632153	0.0008612965259247976	0.0008170976288137869	0.6807376392190064	0.6835890490853889	0.68
list_incremental_feature_result_dict.pickle	S_2648_reverse_RMSE	S_2648	reverse	RMSE	feature_combo_dict	A+B+C+D+E+F+G+H	10	0.6794474990580008	0.0019962912379842446	0.0018938481555202363	0.6761573847299799	0.6820533813222616	0.68
list_incremental_feature_result_dict.pickle	S_2648_total_PCC	S_2648	total	PCC	feature_combo_dict	A	10	0.8830317906854045	0.0001386233371277385	0.0001315096446531112	0.8827933716454016	0.8832116303610628	0.88
list_incremental_feature_result_dict.pickle	S_2648_total_PCC	S_2648	total	PCC	feature_combo_dict	A+B	10	0.9035217952349182	0.00010993867021584826	0.00010429698024365872	0.9033348786592333	0.9036829112751954	0.9
list_incremental_feature_result_dict.pickle	S_2648_total_PCC	S_2648	total	PCC	feature_combo_dict	A+B+C	10	0.9120296477860945	0.00024421840080393327	0.00023168591791929768	0.9115618193903151	0.9123316746764922	0.91
list_incremental_feature_result_dict.pickle	S_2648_total_PCC	S_2648	total	PCC	feature_combo_dict	A+B+C+D	10	0.9170983515771736	0.00022558684329020506	0.00021401047048935615	0.9167977094279232	0.9173823616599056	0.92
list_incremental_feature_result_dict.pickle	S_2648_total_PCC	S_2648	total	PCC	feature_combo_dict	A+B+C+D+E	10	0.9328521529377483	0.00023441010686187598	0.0002223809532740979	0.9324797201550862	0.9331610224708399	0.93
list_incremental_feature_result_dict.pickle	S_2648_total_PCC	S_2648	total	PCC	feature_combo_dict	A+B+C+D+E+F	10	0.9345040315815947	0.0002120465121343096	0.00020116498447168512	0.9341030587110605	0.9347393292123894	0.93
list_incremental_feature_result_dict.pickle	S_2648_total_PCC	S_2648	total	PCC	feature_combo_dict	A+B+C+D+E+F+G	10	0.9349160440646388	0.0001995386390787132	0.00018929897420970479	0.9345152631572948	0.935125271941296	0.93
list_incremental_feature_result_dict.pickle	S_2648_total_PCC	S_2648	total	PCC	feature_combo_dict	A+B+C+D+E+F+G+H	10	0.9354642158242168	0.0003397096367242383	0.00032227685854709234	0.9348621548800347	0.9360965432135356	0.94
list_incremental_feature_result_dict.pickle	S_2648_total_RMSE	S_2648	total	RMSE	feature_combo_dict	A	10	0.8582826589783101	0.00042087131414597986	0.0003992735863588621	0.8575614677413257	0.8588698166553995	0.86
list_incremental_feature_result_dict.pickle	S_2648_total_RMSE	S_2648	total	RMSE	feature_combo_dict	A+B	10	0.8027852473689873	0.0005273682684123308	0.0005003054681645986	0.8018658346496609	0.8034367537671959	0.8
list_incremental_feature_result_dict.pickle	S_2648_total_RMSE	S_2648	total	RMSE	feature_combo_dict	A+B+C	10	0.7764162524950249	0.0007323915492727317	0.0006948076304283805	0.7754816630366622	0.7780521496930066	0.78
list_incremental_feature_result_dict.pickle	S_2648_total_RMSE	S_2648	total	RMSE	feature_combo_dict	A+B+C+D	10	0.7543892544514332	0.0007710338425657132	0.0007314669286738014	0.7532489395481805	0.7553507099810363	0.75
list_incremental_feature_result_dict.pickle	S_2648_total_RMSE	S_2648	total	RMSE	feature_combo_dict	A+B+C+D+E	10	0.6881196749160454	0.0009449903006834016	0.0008964965150780762	0.6865525655184199	0.6897908075748833	0.69
list_incremental_feature_result_dict.pickle	S_2648_total_RMSE	S_2648	total	RMSE	feature_combo_dict	A+B+C+D+E+F	10	0.6804936503665444	0.0009667708019027167	0.0009171593128080092	0.679308139589648	0.6821492280431372	0.68
list_incremental_feature_result_dict.pickle	S_2648_total_RMSE	S_2648	total	RMSE	feature_combo_dict	A+B+C+D+E+F+G	10	0.6799082211576486	0.0006517469951442231	0.0006183014888479338	0.6789697304943408	0.6811600634910381	0.68
list_incremental_feature_result_dict.pickle	S_2648_total_RMSE	S_2648	total	RMSE	feature_combo_dict	A+B+C+D+E+F+G+H	10	0.6779534018230573	0.0012337433482494846	0.0011704317085652045	0.6763473798806727	0.6802563837879623	0.68
list_incremental_feature_result_dict.pickle	S_669_direct_PCC	S_669	direct	PCC	feature_combo_dict	A	10	0.2717097230994864	0.0022675736133650824	0.002151209214099507	0.2673682363910562	0.27541904201463424	0.27
list_incremental_feature_result_dict.pickle	S_669_direct_PCC	S_669	direct	PCC	feature_combo_dict	A+B	10	0.3274521857989369	0.0024298808552106793	0.0023051873835910706	0.3239252017578349	0.3311722617616106	0.33
list_incremental_feature_result_dict.pickle	S_669_direct_PCC	S_669	direct	PCC	feature_combo_dict	A+B+C	10	0.3653702711492959	0.0028030741017345587	0.0026592295835135226	0.3599423778478871	0.37101514470059677	0.37
list_incremental_feature_result_dict.pickle	S_669_direct_PCC	S_669	direct	PCC	feature_combo_dict	A+B+C+D	10	0.4070794841914448	0.0029101354924950832	0.0027607969367940918	0.40384423520072665	0.4132066182502717	0.41
list_incremental_feature_result_dict.pickle	S_669_direct_PCC	S_669	direct	PCC	feature_combo_dict	A+B+C+D+E	10	0.4690925413017838	0.0016149403014784492	0.0015320668913612662	0.46735729473844334	0.4721150443591734	0.47
list_incremental_feature_result_dict.pickle	S_669_direct_PCC	S_669	direct	PCC	feature_combo_dict	A+B+C+D+E+F	10	0.47958922533929493	0.0025784900171019016	0.0024461704134145575	0.4768261612005024	0.4850761680035275	0.48
list_incremental_feature_result_dict.pickle	S_669_direct_PCC	S_669	direct	PCC	feature_combo_dict	A+B+C+D+E+F+G	10	0.47757973828993927	0.0024050253330765055	0.002281607364878055	0.4739152415475285	0.4807515134463366	0.48
list_incremental_feature_result_dict.pickle	S_669_direct_PCC	S_669	direct	PCC	feature_combo_dict	A+B+C+D+E+F+G+H	10	0.4800206219447107	0.002513740148315163	0.0023847432943456164	0.4760586106158296	0.483694696162951	0.48
list_incremental_feature_result_dict.pickle	S_669_direct_RMSE	S_669	direct	RMSE	feature_combo_dict	A	10	1.7205807080309867	0.0021758848322949854	0.002064225598879696	1.7167155393556623	1.7243000543667064	1.72
list_incremental_feature_result_dict.pickle	S_669_direct_RMSE	S_669	direct	RMSE	feature_combo_dict	A+B	10	1.6265118652857322	0.0023730474480942792	0.002251270479488436	1.621976817130207	1.6289236769585347	1.63
list_incremental_feature_result_dict.pickle	S_669_direct_RMSE	S_669	direct	RMSE	feature_combo_dict	A+B+C	10	1.5514739638616661	0.002343402619505128	0.002223146925732338	1.5468268434107046	1.5560749796191908	1.55
list_incremental_feature_result_dict.pickle	S_669_direct_RMSE	S_669	direct	RMSE	feature_combo_dict	A+B+C+D	10	1.518833611166398	0.0025899859431633516	0.002457076406464679	1.5134212501902016	1.5216203640705628	1.52
list_incremental_feature_result_dict.pickle	S_669_direct_RMSE	S_669	direct	RMSE	feature_combo_dict	A+B+C+D+E	10	1.4623393423175748	0.001571919621139706	0.0014912538904531306	1.4595677552824289	1.4639038294350086	1.46
list_incremental_feature_result_dict.pickle	S_669_direct_RMSE	S_669	direct	RMSE	feature_combo_dict	A+B+C+D+E+F	10	1.4522078231711433	0.0024520434465742243	0.002326212663859184	1.4471093162148678	1.4548178496014965	1.45
list_incremental_feature_result_dict.pickle	S_669_direct_RMSE	S_669	direct	RMSE	feature_combo_dict	A+B+C+D+E+F+G	10	1.4543804057692256	0.0022353186789912556	0.002120609496579342	1.4513491636359714	1.4578599106684322	1.45
list_incremental_feature_result_dict.pickle	S_669_direct_RMSE	S_669	direct	RMSE	feature_combo_dict	A+B+C+D+E+F+G+H	10	1.4518600613395953	0.002314812469777538	0.0021960239281970098	1.4482725384345652	1.4554068666763436	1.45
list_incremental_feature_result_dict.pickle	S_669_reverse_PCC	S_669	reverse	PCC	feature_combo_dict	A	10	0.2724719565287992	0.0013485437443591733	0.0012793409269640495	0.2707123478916318	0.27436750036774743	0.27
list_incremental_feature_result_dict.pickle	S_669_reverse_PCC	S_669	reverse	PCC	feature_combo_dict	A+B	10	0.3284218683008737	0.0025390119851306544	0.0024087182638435315	0.3252785820405654	0.3324519006898203	0.33
list_incremental_feature_result_dict.pickle	S_669_reverse_PCC	S_669	reverse	PCC	feature_combo_dict	A+B+C	10	0.36418457872616666	0.002442371883476479	0.0023170374134823114	0.3601815614794699	0.3684264234850771	0.36
list_incremental_feature_result_dict.pickle	S_669_reverse_PCC	S_669	reverse	PCC	feature_combo_dict	A+B+C+D	10	0.40769307956535794	0.002832884974048166	0.002687510660177758	0.4016787674993555	0.4124575940420887	0.41
list_incremental_feature_result_dict.pickle	S_669_reverse_PCC	S_669	reverse	PCC	feature_combo_dict	A+B+C+D+E	10	0.4686668566477798	0.0021536674794795734	0.002043148367336819	0.4653888193125687	0.4724411180971319	0.47
list_incremental_feature_result_dict.pickle	S_669_reverse_PCC	S_669	reverse	PCC	feature_combo_dict	A+B+C+D+E+F	10	0.47920683858083113	0.0028617026405350038	0.002714849499062611	0.4746331933824649	0.48483898528897473	0.48
list_incremental_feature_result_dict.pickle	S_669_reverse_PCC	S_669	reverse	PCC	feature_combo_dict	A+B+C+D+E+F+G	10	0.4801139991334641	0.0023416857892723207	0.002221518197564886	0.4761531546700347	0.48404231524486224	0.48
list_incremental_feature_result_dict.pickle	S_669_reverse_PCC	S_669	reverse	PCC	feature_combo_dict	A+B+C+D+E+F+G+H	10	0.478904681476815	0.002803758115670895	0.0026598784961105585	0.4744282265015182	0.48292938842513433	0.48
list_incremental_feature_result_dict.pickle	S_669_reverse_RMSE	S_669	reverse	RMSE	feature_combo_dict	A	10	1.7199387177296235	0.0011477616366874866	0.0010888622948685403	1.7182759970055057	1.721544668895679	1.72
list_incremental_feature_result_dict.pickle	S_669_reverse_RMSE	S_669	reverse	RMSE	feature_combo_dict	A+B	10	1.6259980303480759	0.0027458720309722563	0.002604962934367423	1.6216982000914772	1.6300211262888473	1.63
list_incremental_feature_result_dict.pickle	S_669_reverse_RMSE	S_669	reverse	RMSE	feature_combo_dict	A+B+C	10	1.5525720290351566	0.0019730085767932608	0.0018717602837141811	1.5495386406852854	1.5556767019169333	1.55
list_incremental_feature_result_dict.pickle	S_669_reverse_RMSE	S_669	reverse	RMSE	feature_combo_dict	A+B+C+D	10	1.518414116735971	0.0026922512476675767	0.002554093792817887	1.5136213392654134	1.5237886541994872	1.52
list_incremental_feature_result_dict.pickle	S_669_reverse_RMSE	S_669	reverse	RMSE	feature_combo_dict	A+B+C+D+E	10	1.4625755268928737	0.0021213187316700827	0.002012459650577107	1.4587748945935943	1.4658351353542018	1.46
list_incremental_feature_result_dict.pickle	S_669_reverse_RMSE	S_669	reverse	RMSE	feature_combo_dict	A+B+C+D+E+F	10	1.452351662194485	0.0027125935338494214	0.002573392179962767	1.447066090471285	1.456543442059624	1.45
list_incremental_feature_result_dict.pickle	S_669_reverse_RMSE	S_669	reverse	RMSE	feature_combo_dict	A+B+C+D+E+F+G	10	1.4513808696962058	0.002152794416923732	0.0020423201074719387	1.4477427988298321	1.4550526408629112	1.45
list_incremental_feature_result_dict.pickle	S_669_reverse_RMSE	S_669	reverse	RMSE	feature_combo_dict	A+B+C+D+E+F+G+H	10	1.4528197504916713	0.002559543182695504	0.00242819586806228	1.4491570023152245	1.4570072919711328	1.45
list_incremental_feature_result_dict.pickle	S_669_total_PCC	S_669	total	PCC	feature_combo_dict	A	10	0.4716349516326452	0.0010265008387963252	0.0009738242012009166	0.47003150334088273	0.4731885895076412	0.47
list_incremental_feature_result_dict.pickle	S_669_total_PCC	S_669	total	PCC	feature_combo_dict	A+B	10	0.5260122556202218	0.0012552916423933158	0.001190874215320937	0.5240925060908995	0.5285537027246682	0.53
list_incremental_feature_result_dict.pickle	S_669_total_PCC	S_669	total	PCC	feature_combo_dict	A+B+C	10	0.5772006420549597	0.0007695122882616052	0.0007300234555184173	0.5759247319928592	0.5784716022064003	0.58
list_incremental_feature_result_dict.pickle	S_669_total_PCC	S_669	total	PCC	feature_combo_dict	A+B+C+D	10	0.6010573659102072	0.001158136326794083	0.0010987045900951184	0.5995828347668405	0.6030133989167142	0.6
list_incremental_feature_result_dict.pickle	S_669_total_PCC	S_669	total	PCC	feature_combo_dict	A+B+C+D+E	10	0.6373709366633076	0.0009060227841189802	0.0008595286829469027	0.6358374035743144	0.63847931343274	0.64
list_incremental_feature_result_dict.pickle	S_669_total_PCC	S_669	total	PCC	feature_combo_dict	A+B+C+D+E+F	10	0.6437674388651097	0.0008554167300608168	0.0008115195646816818	0.6425193441569403	0.6449932237405106	0.64
list_incremental_feature_result_dict.pickle	S_669_total_PCC	S_669	total	PCC	feature_combo_dict	A+B+C+D+E+F+G	10	0.6435247169825066	0.001191466480315911	0.0011303243500627358	0.6416329264886372	0.6450971292877632	0.64
list_incremental_feature_result_dict.pickle	S_669_total_PCC	S_669	total	PCC	feature_combo_dict	A+B+C+D+E+F+G+H	10	0.6439948414047258	0.0013120901258214881	0.001244757987903843	0.6414951357563871	0.6463458009878648	0.64
list_incremental_feature_result_dict.pickle	S_669_total_RMSE	S_669	total	RMSE	feature_combo_dict	A	10	1.720260127989393	0.0012464041811296321	0.0011824428292580094	1.7184894634174517	1.7223088188779148	1.72
list_incremental_feature_result_dict.pickle	S_669_total_RMSE	S_669	total	RMSE	feature_combo_dict	A+B	10	1.6262559558852487	0.001736624642154286	0.0016475067929947215	1.6226703261310564	1.6288672621095004	1.63
list_incremental_feature_result_dict.pickle	S_669_total_RMSE	S_669	total	RMSE	feature_combo_dict	A+B+C	10	1.5520240700929382	0.0011507138092869127	0.0010916629717065782	1.550238274589084	1.5539604758588128	1.55
list_incremental_feature_result_dict.pickle	S_669_total_RMSE	S_669	total	RMSE	feature_combo_dict	A+B+C+D	10	1.5186249935553393	0.0017930156939961416	0.0017010040420365905	1.5156023112840626	1.5209761717186927	1.52
list_incremental_feature_result_dict.pickle	S_669_total_RMSE	S_669	total	RMSE	feature_combo_dict	A+B+C+D+E	10	1.4624578610574304	0.0014543135887330574	0.0013796830117589554	1.4606736165674945	1.4648698006774108	1.46
list_incremental_feature_result_dict.pickle	S_669_total_RMSE	S_669	total	RMSE	feature_combo_dict	A+B+C+D+E+F	10	1.4522812704473438	0.0013268565445922636	0.0012587666427636974	1.4504018396595388	1.4541968783467447	1.45
list_incremental_feature_result_dict.pickle	S_669_total_RMSE	S_669	total	RMSE	feature_combo_dict	A+B+C+D+E+F+G	10	1.4528818483256867	0.0018456063596992243	0.001750895928222463	1.4504791220232685	1.455825550453196	1.45
list_incremental_feature_result_dict.pickle	S_669_total_RMSE	S_669	total	RMSE	feature_combo_dict	A+B+C+D+E+F+G+H	10	1.4523405549719786	0.002028759245032554	0.0019246500115279535	1.4487148378723376	1.4562072991895256	1.45
list_incremental_feature_result_dict.pickle	S_921_direct_PCC	S_921	direct	PCC	feature_combo_dict	A	10	0.5655701626935925	0.0012678742410146247	0.001202811116479046	0.5631044765160425	0.5676894455850988	0.57
list_incremental_feature_result_dict.pickle	S_921_direct_PCC	S_921	direct	PCC	feature_combo_dict	A+B	10	0.6288149941804835	0.0012796223773937252	0.0012139563772451186	0.6262774647304364	0.630843801883742	0.63
list_incremental_feature_result_dict.pickle	S_921_direct_PCC	S_921	direct	PCC	feature_combo_dict	A+B+C	10	0.6412590948882599	0.0016659628195003907	0.0015804711020331633	0.6390045594215494	0.6442262049611803	0.64
list_incremental_feature_result_dict.pickle	S_921_direct_PCC	S_921	direct	PCC	feature_combo_dict	A+B+C+D	10	0.6861844881476283	0.002839865671830294	0.0026941331315724014	0.681484932009678	0.6900503121225838	0.69
list_incremental_feature_result_dict.pickle	S_921_direct_PCC	S_921	direct	PCC	feature_combo_dict	A+B+C+D+E	10	0.7291185753781344	0.002665821784578932	0.0025290206026092475	0.7249843223026581	0.7342542075259699	0.73
list_incremental_feature_result_dict.pickle	S_921_direct_PCC	S_921	direct	PCC	feature_combo_dict	A+B+C+D+E+F	10	0.7605354514204117	0.001284533844839675	0.00121861580438001	0.7581772865428091	0.762912232127377	0.76
list_incremental_feature_result_dict.pickle	S_921_direct_PCC	S_921	direct	PCC	feature_combo_dict	A+B+C+D+E+F+G	10	0.764134835491854	0.0011409009114042791	0.0010823536393798484	0.7621435605209507	0.7662065410106582	0.76
list_incremental_feature_result_dict.pickle	S_921_direct_PCC	S_921	direct	PCC	feature_combo_dict	A+B+C+D+E+F+G+H	10	0.767839284168835	0.0010343054218034354	0.0009812282787480108	0.766697357361772	0.7703787821985334	0.77
list_incremental_feature_result_dict.pickle	S_921_direct_RMSE	S_921	direct	RMSE	feature_combo_dict	A	10	1.7716438989709336	0.0019917871863228643	0.0018895752369355282	1.768282858624499	1.775303134013569	1.77
list_incremental_feature_result_dict.pickle	S_921_direct_RMSE	S_921	direct	RMSE	feature_combo_dict	A+B	10	1.6784683726145828	0.0018147244779512198	0.0017215988027957602	1.6762168278594567	1.6823163770741296	1.68
list_incremental_feature_result_dict.pickle	S_921_direct_RMSE	S_921	direct	RMSE	feature_combo_dict	A+B+C	10	1.6911162856251447	0.003110246332765657	0.0029506387487176393	1.684578221488034	1.6948246102345572	1.69
list_incremental_feature_result_dict.pickle	S_921_direct_RMSE	S_921	direct	RMSE	feature_combo_dict	A+B+C+D	10	1.6218581990581213	0.004695489469240619	0.0044545324356406475	1.6163324665457395	1.6303110755013808	1.62
list_incremental_feature_result_dict.pickle	S_921_direct_RMSE	S_921	direct	RMSE	feature_combo_dict	A+B+C+D+E	10	1.561333687038066	0.005219114244327522	0.004951286514211049	1.5531933241415574	1.57048110079567	1.56
list_incremental_feature_result_dict.pickle	S_921_direct_RMSE	S_921	direct	RMSE	feature_combo_dict	A+B+C+D+E+F	10	1.5063120345443106	0.002929591275696559	0.0027792543133678235	1.4998246066422296	1.5096240811134283	1.51
list_incremental_feature_result_dict.pickle	S_921_direct_RMSE	S_921	direct	RMSE	feature_combo_dict	A+B+C+D+E+F+G	10	1.4995000770552058	0.001692044699203758	0.0016052145456895107	1.4967222683168802	1.5017000849331978	1.5
list_incremental_feature_result_dict.pickle	S_921_direct_RMSE	S_921	direct	RMSE	feature_combo_dict	A+B+C+D+E+F+G+H	10	1.492075136759579	0.0027322317074835087	0.002592022587293642	1.486726632315306	1.4963792214351106	1.49
list_incremental_feature_result_dict.pickle	S_921_reverse_PCC	S_921	reverse	PCC	feature_combo_dict	A	10	0.5655924737638753	0.000624935469156959	0.0005928658419485691	0.5646181907818116	0.5666348835335276	0.57
list_incremental_feature_result_dict.pickle	S_921_reverse_PCC	S_921	reverse	PCC	feature_combo_dict	A+B	10	0.6287277453394964	0.00109737576727676	0.0010410620621008298	0.6271343534487156	0.6301218881156357	0.63
list_incremental_feature_result_dict.pickle	S_921_reverse_PCC	S_921	reverse	PCC	feature_combo_dict	A+B+C	10	0.6409362847465595	0.0012033363973417298	0.0011415851420943758	0.6394223516824498	0.6426936851723817	0.64
list_incremental_feature_result_dict.pickle	S_921_reverse_PCC	S_921	reverse	PCC	feature_combo_dict	A+B+C+D	10	0.6857939480522998	0.0020688905210609104	0.0019627218828255103	0.6829689948794821	0.6889501040166108	0.69
list_incremental_feature_result_dict.pickle	S_921_reverse_PCC	S_921	reverse	PCC	feature_combo_dict	A+B+C+D+E	10	0.7283470824419384	0.0022502008618677607	0.002134727974912816	0.7243669187006863	0.7307622109986043	0.73
